id	filename	md5	size	state
1f26c70d-0e98-46cf-b7f8-aae618a3bfd5	TCGA-77-7337-01Z-00-DX1.e15727e3-e9c8-44a0-87bb-caeaeb00840c.svs	1ec4d17bcf2405cf1aca87c59cef7691	1013205101	validated
1f571892-2345-4ec7-ade7-c7385d1ae61c	TCGA-51-6867-01Z-00-DX1.5f3a0562-efbe-413f-8e13-9826aaefa298.svs	dc3c11f589fbc68d78a57b7a3bef3709	258049577	validated
1fa699d1-f534-448f-8811-032bf04557c2	TCGA-78-7154-01Z-00-DX1.596c20c2-e811-4b5e-961c-98343afcccde.svs	4ed1c4abfcf26e85b4823599c4153fd4	1352845979	validated
1fabf120-73a9-4992-bc88-55a942461a20	TCGA-55-8505-01Z-00-DX1.D364C30D-BFB8-486B-A0D3-948FF8E90C3E.svs	eb7beb9524a11f1f1796eb225b714426	37622086	validated
1fdd4109-4291-4cc9-b56a-503c1b726753	TCGA-62-A46P-01Z-00-DX1.9136CC96-51B9-4FEB-8BCF-2C3676C708B1.svs	8d889e6af9fca86c8ee5c6751e6ed405	534304678	validated
205cc173-6d4b-4dd9-b443-b672bc271e39	TCGA-50-5068-01Z-00-DX2.0492A5C6-09CB-424B-BE20-10A1CBEA2E57.svs	c362438021f9ea3f8970db516de461f1	2383213880	validated
20b5d54e-f09a-44f8-a151-7a18f1769728	TCGA-77-8146-01Z-00-DX1.19213f57-1890-4e56-9909-86e506be1833.svs	117f5e43e7211df173d11cd67e3e9951	1301005977	validated
20e14892-a712-450e-8758-f55fdebb87e5	TCGA-80-5611-01Z-00-DX1.31920706-8AF4-46D2-B1D4-7DD5AF4AAC77.svs	b19abcf0b97bf736073a2a9b6e1eedb8	853400888	validated
20f0e947-9168-4213-a5c5-fea0ff21190e	TCGA-95-A4VN-01Z-00-DX1.B997A80F-C396-40AB-808A-B70EB83A2B74.svs	9ac72641d432eb5c9c24d25e0459e455	1606989346	validated
2147a68a-e4d4-420e-ba24-697e90253047	TCGA-86-8671-01Z-00-DX1.1fd0019c-df9d-48cc-9055-8de57759f273.svs	2b4112ffd968560c78489029ed91eb72	97667627	validated
21809350-c44d-4492-aaa8-b3ceab63bfea	TCGA-55-5899-01Z-00-DX1.faa65b08-150c-4c74-95aa-1e8743f0152c.svs	4d6563d66a1ec552bb1063ac67f55178	114096235	validated
219967a9-2cde-4316-8b88-4bd589750fd8	TCGA-55-8620-01Z-00-DX1.6591EEC4-D696-4826-80BD-99BE1D99EBB8.svs	4850e2aef074d387d293006041e1572e	223145406	validated
221b97a3-1887-469d-b63a-230a071389b4	TCGA-37-4133-01Z-00-DX1.3dfcb0df-6f4b-4df7-9d04-085b36e03024.svs	ce2303cf8139bb0320f19a01affab77d	505687841	validated
22717820-ca86-4c77-b176-f37c603478ca	TCGA-66-2734-01Z-00-DX1.2c23bc49-e2be-480a-b6a8-d3259a584930.svs	3853a969077dc73ff362d3e50ce853f2	174735819	validated
22cac18a-050f-4c23-8f37-75c34862703f	TCGA-56-A4ZK-01Z-00-DX1.D6B1AC68-BF70-4C49-A5A1-233D6DA4AE27.svs	b79a14cf9ede6227bd9f642e4f8c83ee	144872666	validated
230ce176-a44e-4590-9031-bdbc15a5e341	TCGA-52-7622-01Z-00-DX1.cb3bb056-27dd-4c15-9004-b06cc8923663.svs	bec9ba9e305cbb98cf52cd2b42d0796c	1132040867	validated
2333b217-e49b-41fd-bbb0-730a42322fe9	TCGA-49-6744-01Z-00-DX4.a3d7995d-399f-4c53-aab8-adc4ea4dbfa8.svs	89e33a8bbf46400cbbcc95ce368ad1b9	862290525	validated
23abadda-df27-4847-bd45-66846299ebce	TCGA-49-4512-01Z-00-DX4.5161fcf5-62a3-4f7d-8a55-9a24a7d70efb.svs	aef6f1a1b663d3d012411530b12be889	811400585	validated
23bb11be-dac9-43a4-85f9-e708ffbe2e2f	TCGA-86-8358-01Z-00-DX1.C50100F8-9414-4A06-BEDF-93E7B01B24D6.svs	bb291a279e11ff198cd3c209418871fa	488534223	validated
23c0263d-ffb7-471f-b325-30a3b8f61282	TCGA-49-4488-01Z-00-DX6.3ce306b2-1b00-48f7-8288-c24069037a9c.svs	708a1bc376e7aa025c31f8b3563f3872	269926517	validated
242a78ac-d1e4-45dc-8f9b-64538e5d5c29	TCGA-69-7763-01Z-00-DX1.33203e8a-43e9-4e3e-98ba-1ac08b80a44f.svs	7953475cc9f0a425ba0fc33d1bea6423	687946521	validated
2474a315-40d1-4953-a20c-de182ba9d05a	TCGA-49-4488-01Z-00-DX9.bf1e9d28-3ca2-4a62-bf3e-3e735c6a2885.svs	7098ad6176d4f754afcae1e8a1d66a4f	639641287	validated
24920521-e0a6-4dcc-897d-2e8d6a6dd7a5	TCGA-NC-A5HT-01Z-00-DX1.9295B0E3-37FE-4914-AFB3-78B56C893B6D.svs	1b51acd9eb866a9c5d303138f0885d28	2098702899	validated
24a43a25-8643-4e0f-80d1-8fe6789a9802	TCGA-18-3416-01Z-00-DX1.EDAD3DEB-8A86-4F34-82EC-6691BFDE900D.svs	a51f30343415b0647e101fac6abd8ad3	742886576	validated
24b15273-732f-49dc-ae1c-bb2178bf8790	TCGA-NK-A5CX-01Z-00-DX1.CA1C230C-7A29-491B-A124-7D3B600DAFB7.svs	28355267bc9847ad03c45dd8f4b7c11e	2325698253	validated
2505b2e0-1f51-415d-96ec-7834d80b4dd5	TCGA-95-A4VP-01Z-00-DX1.1B145AC0-2471-4974-BBB6-C88BDF0BE8BD.svs	0746012ae501829d07ea48d279cb859a	2317289536	validated
2519809b-42c8-401a-9265-e7d3a6e62627	TCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs	f24e309829e7ec74d9561cb53cb27612	70216525	validated
254dd669-4354-4dab-8125-12e1e401c387	TCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs	7ac217b8a1a808de18957c1d444b7bde	1724783447	validated
2558e9f4-481d-43f8-a2ff-91d8bdfa57a5	TCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs	3ab0cfcd5b4021fe65b2bc0e83aabea1	218942342	validated
25fef5ae-f2cc-4d01-a272-f343939ca169	TCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs	db5abfad086a0c60977af3494f039141	116329955	validated
26219766-1deb-481e-a08c-58aa4ee0d7da	TCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs	ef3d3e73eec6220cd0817449e66f6c0c	807231543	validated
2633a416-2e36-400c-9474-1cca22d2da53	TCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs	819f787bf4d27a13cedab19fc7a1425d	271461503	validated
266f258e-99ba-45b9-8c34-89b20dc1ed3a	TCGA-33-4532-01Z-00-DX2.cd6e3f47-14fd-46e4-baf8-2e682ade44d1.svs	437bf5abd1f241a489cc8c43585a8b14	869434725	validated
26b01808-8706-4d25-89f6-b86f1dcc7ea3	TCGA-53-7813-01Z-00-DX1.97c5eff3-ceeb-499b-b2e1-bcd3cd60c5e7.svs	9550db74cdfb1181e64d26f6e5ece849	353622475	validated
26c240a6-6ffc-4388-a885-4ebf2ad0bb92	TCGA-77-A5GB-01Z-00-DX1.5EB72C3D-40BE-4ABD-9CD6-ADF5769BC295.svs	fdb293d1363e99e8d269137cb86b5d1e	1766521843	validated
26e86304-6f0f-40fc-a7eb-5529877143ce	TCGA-96-A4JK-01Z-00-DX1.DD4071B6-75CA-475D-B742-925EA6BE9F0A.svs	9151254dedf797238a52674fa73d2a6d	2483365147	validated
2712418c-ba04-49e2-ab74-4e526a147976	TCGA-49-4501-01Z-00-DX2.07b7723d-136b-490c-9dd3-7f3aef78d3d9.svs	e678b4350cc1632281cad9a73629a6a1	1472919247	validated
2723abc6-99bb-467c-a0df-b8dda9dcf527	TCGA-69-7978-01Z-00-DX1.90a2bf2f-18e2-4bfe-b858-d2de619e2493.svs	2424fe07bf690cec6f937b8ee856c6cd	1038104011	validated
27543b6a-335d-443c-85ab-48b4e2d581ce	TCGA-62-A471-01Z-00-DX1.51A235BB-7F67-4C0D-8B15-2E26116D8822.svs	ca67431fa246d798914b9fbb711f2538	1253561448	validated
2762ee7b-dc8d-4042-95b3-6471b1d0f1b9	TCGA-77-8150-01Z-00-DX1.8ae93dac-2038-4426-9ddf-6fb857f6938a.svs	de9feb654f80e902264ccb0b4aab6ce2	1149337435	validated
279488d5-3f01-4eb1-a501-d2dc921c6c73	TCGA-66-2789-01Z-00-DX1.93719e52-7dd4-4bbb-b908-c91db1d99b76.svs	66ceb17f93c4d58d43c34cf893429705	280200735	validated
279d41ee-850a-4faf-a582-559bd006a7cf	TCGA-60-2695-01Z-00-DX1.4cc6c566-d60d-4ff9-9ea8-18a9da46ae6b.svs	2daf56e08a6af4cad7198c5eff32b237	1073234257	validated
27b661f7-5703-4245-aa3f-5ba0715117dd	TCGA-22-4609-01Z-00-DX1.35112DF6-5AD4-4EF5-8D00-41AEED41C246.svs	ffbde25e59afa0769b425088d3a5ecfa	738111387	validated
27fcbb1f-f5d2-4cba-a28e-f448e5d6569e	TCGA-77-A5G6-01Z-00-DX1.5AE97930-9554-40BD-A24A-17CA4273F2ED.svs	b29257c8e5c0b52fdf507003f11dc24f	2204863453	validated
284c9381-8d69-4735-adce-a95dccd30276	TCGA-56-8307-01Z-00-DX1.20EE4B4C-403F-44AA-8B0E-711003E60B8F.svs	23cefefc8ae5fd1b160e3ac3051125e0	597466648	validated
28884c65-bace-42cc-9600-a23fa55463de	TCGA-75-7027-01Z-00-DX1.AC91B34F-DF67-4F95-B145-079A71A54E83.svs	a828dc7d16d959223735625b2455bb82	289801212	validated
292f2aaf-9c71-4873-9710-e4b6efbb1124	TCGA-34-8455-01Z-00-DX1.9B7A1CBA-0B53-4F2A-9AEC-D72FDB6553F7.svs	636f6cd64f6765b38310ec42c15ac7cc	2037857493	validated
294623bf-4f72-498b-943c-61a1a3685dcf	TCGA-85-8582-01Z-00-DX1.ac10318b-f56e-4897-8355-076366fe8581.svs	0817f6811c42307241390bea778f8473	447263275	validated
29e82070-0272-42b6-9210-f21978591c58	TCGA-66-2792-01Z-00-DX1.988d556c-f65e-4cae-892d-4dfe046ea626.svs	85e4cefbeab5a006259e90dd0044c3a9	147449673	validated
29f3e790-76e4-42f0-8b04-ecb033cc0da4	TCGA-49-4494-01Z-00-DX6.3791a027-7ddb-429c-99a5-bb84a4307550.svs	e3d9f0c0d1e443f7142fd3a8bdb12e9c	595665847	validated
2a356bed-69c9-401c-bdd8-1e255f85972a	TCGA-38-4626-01Z-00-DX1.142bc018-bd79-4db9-84e2-f83a617ea92a.svs	495e5ceeaec0b44561422d6209866f53	801603309	validated
2a36461c-59f4-4fbe-a4a0-064ac7140571	TCGA-46-3765-01Z-00-DX1.f45e4e30-e60c-40e5-a0b7-4513c0c37fda.svs	2987f6af28853825427ad839289f9157	219004889	validated
2a579382-0de7-4f0f-81ce-94000568332a	TCGA-55-7913-01Z-00-DX1.2295fcc5-70b0-412e-a1fd-b5366fce0739.svs	a6299f4f486b56ceadc07680e8ea95a7	78859555	validated
2a85b5ba-c0e9-40c7-a2bf-65df7da7da73	TCGA-77-8131-01Z-00-DX1.dcb8e2c7-0d2f-4b38-9db8-cc026a61699e.svs	11468c7546ffbc83a6e80428e2ed4281	821421653	validated
2aa283f3-732c-4879-8d37-1fec3ccf5bdc	TCGA-05-4395-01Z-00-DX1.20205276-ca16-46b2-914a-fe5e576a5cf9.svs	39cd506e067616edc15324ff7da66377	191271942	validated
2aa2d5dc-9f24-45d0-8439-94249f2c18b3	TCGA-18-3407-01Z-00-DX1.E7DDA7E3-45A2-4E06-A081-E6A81A672155.svs	b8f31a6350a0dd1921a47a11e900d3a8	747518924	validated
2aae0927-3a0e-4bc5-8381-e179c4b97629	TCGA-55-6980-01Z-00-DX1.2f1d1858-42b9-4e3b-966d-2f3f429570a6.svs	df37b36c4a0cf2ca2653a6a7ce9364d7	709914513	validated
2af0b3d5-faf7-4dff-8a6f-c47d1369f2ac	TCGA-MP-A4TK-01Z-00-DX1.57494698-D9D9-4C04-AAB2-16616CCFDCC9.svs	77686c4a9d8c99058081746f85513554	1596404276	validated
2b646eef-31ae-415e-95f5-f7eea24b0e40	TCGA-50-5068-01Z-00-DX1.13f1c31e-4d4c-4562-8447-c5bbfbf670a9.svs	6ffcc4033c0a05fbb7f3bcfdfa488bf2	1150709939	validated
2b88941a-41f4-41a3-bb89-d5b577d15c17	TCGA-55-6543-01Z-00-DX1.08806fe0-84d3-4fd6-8746-6cf557241958.svs	7ba64cca1529f8d0347f99b05caa941f	382128487	validated
2c32f9ff-bd8f-4531-87db-4246d0c2347f	TCGA-85-8584-01Z-00-DX1.859bb615-578f-4aad-b1e3-8c92b7e3ef2d.svs	fc6cb066e3e50a5875027811cc610e87	553835639	validated
2c426f9b-9fab-4c37-9808-d87ce88f860f	TCGA-37-A5EN-01Z-00-DX1.C389C26A-2B88-4DCA-9B32-FEECDFFC35A6.svs	264c112d3fcf563dd7d8a4d49a832418	597548429	validated
2c9eb09c-a2b2-4b01-8ce0-ccfcffb508c5	TCGA-62-A46V-01Z-00-DX1.631E54D0-9E57-4932-B4EF-81820E56A95B.svs	0c30a8b45207d57db71c1421b00ff011	922552254	validated
2cdb0082-b6af-4c9d-9dc3-0e18e9b8c094	TCGA-66-2767-01Z-00-DX1.7bcc7633-3e70-46e3-8689-542c23577ed1.svs	ad557347e1f6f37629f12b0352c27bfd	351989887	validated
2d549788-7245-4cae-9a4d-af8a48945ffd	TCGA-55-6982-01Z-00-DX1.055aeec1-2fc1-4796-b5df-c159335e0300.svs	5aec68e6f74ad434727368ba7fdabf44	168884129	validated
2d7711d2-6b85-492a-b8fd-9ab1f32b3b1c	TCGA-43-5668-01Z-00-DX1.0d024872-fbcc-4e91-948b-acc96a00d5eb.svs	fd43873aeef9fd79a8968eec7703dad8	312340193	validated
2d8ad3f3-a996-4a08-b4c3-71dbac839c69	TCGA-78-7145-01Z-00-DX1.ecde66bf-2de8-4e31-b3ab-4fed4f055dda.svs	8b19c856da7fc6df1b56acf14a1a6e82	515008675	validated
2daf8126-6e3a-4a6e-81a7-f453216626e2	TCGA-51-4079-01Z-00-DX1.111f7796-3797-4334-b543-918e374dbc22.svs	d3016fb28f3a4eae3b460a6f2425c02b	458168319	validated
2dcdd123-3832-4052-8b29-8e96c677a292	TCGA-18-3417-01Z-00-DX1.B424DA03-9007-4FD0-9A92-BCB40319711C.svs	d0acfd1595c9e52b16e75e59c2da42a5	665758478	validated
2de428e2-7a4b-40c7-866f-26186ab82168	TCGA-56-8308-01Z-00-DX1.48CAE02B-05B1-4681-B68C-DD32C414FD2D.svs	192e7c11533f5d224ee83b4491a08434	1046131752	validated
2e0f2bd8-6631-462a-b674-079baa430ef3	TCGA-43-6143-01Z-00-DX1.52d974a8-3f07-4e7f-8d3f-5d47f321298c.svs	a6f25aaedf3cd9a2f8ecbe1b36b5aac5	263560567	validated
2e152586-fd2d-494d-946d-16eabdab2015	TCGA-86-8281-01Z-00-DX1.02237263-003b-4de1-8a2f-0f3ad14768c7.svs	1f22d82ff9f96b9cc1f87e8a16a2423e	224916599	validated
2e405d74-1bf4-4b86-9b69-7f85774e5cad	TCGA-05-5425-01Z-00-DX1.85865B2F-4888-43DD-A501-458BEFCF832B.svs	803f2a7e05055dfb20b46277c69d2cc3	9169362	validated
2e44d52f-e315-4856-a60a-4c71d062cb5e	TCGA-55-8510-01Z-00-DX1.BB1EAC72-6215-400B-BCBF-E3D51A60182D.svs	21ca49ad26f115a4200d8fe1fca8dceb	140803962	validated
2e7c7546-9580-4d55-bcdf-cb249a50a5f8	TCGA-34-5232-01Z-00-DX1.7483c36b-8473-439b-a726-2821ec834fc2.svs	893d4be4bcae5852b73815e3d3ecd07c	651794851	validated
2e8087a1-ec39-4138-b77e-26676ea4378b	TCGA-49-4490-01Z-00-DX6.0a04ad8e-7f33-4496-bd9e-0110ec33f887.svs	b0777e3963c70bde6b6c9b793f15cd61	1256771985	validated
2ecaa8dc-9882-447a-a558-7ca3b69114b5	TCGA-85-A4JC-01Z-00-DX1.6B4ED63F-ADF9-49F4-A30B-AB3A5EEFDDB7.svs	8ca7153487109be1cebc33c85ca6ea38	1477643019	validated
2ecace06-b968-4372-8636-ec94bb45e250	TCGA-56-A5DS-01Z-00-DX1.952C8777-4B8F-415A-9D27-C155D1623A86.svs	1b74e8bb3efd9f6b10554712ad511fab	214265536	validated
2f241645-c522-41d5-a387-b14bf7d1bfb3	TCGA-63-7021-01Z-00-DX1.568DD2DB-2196-4817-AA00-8843F9A24A62.svs	5cff301891414b7c14d0ca118168510f	317965376	validated
2f256f6e-2105-4ba4-a0ac-f31c24dfad65	TCGA-NJ-A55R-01Z-00-DX1.2E2B3642-4E1C-47DB-AF7B-988D586C0986.svs	106b1715ba3c8d45760907bb0669320e	1849858433	validated
2f4659ee-07e8-4dac-80a1-007ba036ca55	TCGA-77-8153-01Z-00-DX1.E8E40968-E7AD-4EA2-A832-8EC04D5CB7A1.svs	0d7d7cffd3df57f182d528f6f5047940	1773948571	validated
2f52215e-6127-4ba7-a0f2-dfd5b977d597	TCGA-33-4538-01Z-00-DX6.4eef2215-0a0e-478d-81be-207d566e8788.svs	766246f4ca0653ba83bb38e99078f2f6	681838177	validated
2fa9c5ae-ef14-4f55-86f1-3d1259d2139e	TCGA-56-7582-01Z-00-DX1.81e6c419-f6a1-49cf-9a83-7c1a679fbfc6.svs	1808472a829ceba9c69005fffff25574	299746795	validated
2fba3714-fe79-4eee-960b-423083b3e18c	TCGA-NC-A5HH-01Z-00-DX1.4138DC62-3487-4F4B-8D5C-D7693B303387.svs	93cf830e800acc6a7dbc1916f35d6b5d	1066833713	validated
2fe34ba9-f869-4b13-9f27-528801b54e23	TCGA-49-4494-01Z-00-DX3.e80b4534-4d6e-4d79-962e-017ffee24d67.svs	e190ae1a70b297a22e1b325572f889aa	696369211	validated
2ff147f3-991d-4990-9785-07ca28e596df	TCGA-92-8063-01Z-00-DX1.692a8000-846e-4ed7-b790-b3281acb9dec.svs	702622daf114a9d970a64709b11c35dd	570602049	validated
2ff22d2e-9c12-484c-8079-804c064dac6c	TCGA-22-1011-01Z-00-DX1.A67E3D3F-4B94-4335-8199-03B7CB75608E.svs	9e15ff3fe5bb3fa2043a0e15b9af2079	1282711239	validated
30750f5d-1f56-4650-8617-8e6f54d7ebb9	TCGA-49-4506-01Z-00-DX2.81e180ae-bd9f-49cc-9a0f-297800cc7280.svs	66757abac5d564a0f18450f45432b77e	1162889305	validated
30865d89-4c0f-4933-a735-7a234622a6a7	TCGA-33-4582-01Z-00-DX1.629AEDB6-E9AA-4615-92E8-5DDAAFF6103E.svs	e89d6914d5853dabf364d61892a6fee8	470590823	validated
3098df06-c85b-4744-8345-38c157d32777	TCGA-86-8673-01Z-00-DX1.21191041-c10e-4166-ad00-1243656feaa7.svs	094f94a42310df6258969ab8b4fc12d2	911065881	validated
30bc5d5a-b10b-45e7-9cdc-7f4677d2ac19	TCGA-66-2758-01Z-00-DX1.23611c66-bd21-47d1-abb0-2f3da38c377f.svs	3bda51ca5386cfd28fce1ff6b83879c5	312481511	validated
314ab73b-9b82-425e-9fc4-e94174e2e88e	TCGA-55-7914-01Z-00-DX1.875bffe1-8c56-4c29-ab11-6840ee3a643c.svs	942d3ae24d3d2f9ac63a4c7b5d24c09a	87764683	validated
31a805c3-61fb-48a3-88b2-05f2b28cd592	TCGA-33-A5GW-01Z-00-DX2.8E12990B-CA60-4C94-9309-9A0DA6C63588.svs	0e210db951e36e97c59a77c7d61c6d7f	1409043859	validated
31b2c3e9-40c6-4fc5-9fe8-7a16f28b4456	TCGA-L4-A4E6-01Z-00-DX1.1B537DE0-2CE3-4B90-9ED3-71F1F8747EE9.svs	804c3dcf80e126054cfe88769e391728	873024571	validated
31bf411f-c7b3-4610-ba6f-a8f6bd0dc6ad	TCGA-55-6985-01Z-00-DX1.428ad69e-c0ea-445e-8d38-fa2dab6eb81f.svs	78dafd7c11d2a408dca376819f4658d5	131912383	validated
31e093b1-10b3-406d-827b-7593a620c006	TCGA-38-4628-01Z-00-DX1.eee4f100-142f-4d9c-8e38-b16aab123413.svs	0456333a1bf6b7c4c738dc43f8eae738	231788477	validated
321d82eb-f8c8-4172-93c2-06b941edecea	TCGA-55-8619-01Z-00-DX1.46C7678A-6032-4C95-B535-85C87B92B6ED.svs	2b4e7398b9d401bf85605c3ad40f0ce1	215852374	validated
326fa9ca-d985-453a-b262-5e01359a37b2	TCGA-85-7699-01Z-00-DX1.418bb5e3-9721-41b0-82f6-21ce3cc29de2.svs	86fb9f6813ae44c5516d476cb67e010f	465385467	validated
328d1dd7-b6c9-4bb2-8a39-c24eda7c9d9d	TCGA-60-2719-01Z-00-DX1.e834671a-7468-4517-bf95-4e100f87e9a3.svs	d4a4b85ce4e43d8319a284297be4e0bd	831265769	validated
32953633-cfef-4383-8b28-71e4fc93f781	TCGA-O2-A52V-01Z-00-DX1.561ADDAE-EC55-461A-84B5-535C93E39C56.svs	7932434acc76c833663af45f6ab50e3c	1301611501	validated
3298ee40-4658-4027-bb7c-0d7f6c42b496	TCGA-55-7815-01Z-00-DX1.288408e6-f6b3-4de4-a1ce-cb2498d9d46d.svs	0fe47fe89da8f2dcfb519cce5a14bb2d	242594627	validated
3317cf39-2f64-4e5f-8e45-13608e3d5437	TCGA-53-7626-01Z-00-DX1.FD4CAF75-07B5-4117-83DD-99233DAA3EBC.svs	0d0eb4345db3d8a0a1fa628dc12162ce	880575731	validated
339fcf58-8dab-4d6b-9013-362c1ffdc3b6	TCGA-63-7020-01Z-00-DX1.33435AC2-9EBC-422C-89DB-962153E8F3F6.svs	84d319dd63be47d3e4297bbd94fda96b	172448114	validated
33cc91af-7037-4461-8446-c40bec2d8713	TCGA-75-7025-01Z-00-DX1.284477D7-4F47-4084-A15C-0A7E9571E3DF.svs	4b4f6a89fe28a7af60b38f850050a1cf	150235584	validated
33dccb57-91b7-4a7c-8cd6-d872971c3cc9	TCGA-38-6178-01Z-00-DX1.5932337D-BA2B-455D-9E34-22961EFA2170.svs	536cbc93b1c8c015a5502544a66f3a22	755655235	validated
3430898b-02c2-47dd-91e5-c8022177fb6a	TCGA-49-4506-01Z-00-DX3.a05a3969-bbef-48d8-86de-f51c8870afd6.svs	8ff74a0ced393ddf94184960343d91d0	1003225243	validated
34498ae0-bb0a-48e7-9d33-a383bb280aaa	TCGA-97-A4M7-01Z-00-DX2.9D0A8A7E-5A84-439B-B3D1-DFA22BC6ED87.svs	a6f45b1f4f0a787fe18d00058c45fcdf	1830600091	validated
34589f93-c269-48fb-96b7-01a9c2d06487	TCGA-99-AA5R-01Z-00-DX1.4DE7FC30-D338-49CE-B8D9-EB0F34A3DD0B.svs	973d344951b78c60ffc6a41241d0dca3	362232925	validated
34708843-5a8e-41f5-82d5-1a14d031b884	TCGA-55-7911-01Z-00-DX1.081bc002-06ee-4218-a25f-26c0e6c4b333.svs	2b294d4c48b211ef81edf679aaa09b90	224139327	validated
349af8d3-b20a-46bb-9a95-31312cbe6ff8	TCGA-98-A538-01Z-00-DX1.42BC06E8-8E8F-4CF0-A757-B5201BB2794F.svs	3debbf720923e9b34b2039ebd7ab7bbc	358926455	validated
34f6643b-f11c-4641-837c-1d131a31fbf5	TCGA-73-7498-01Z-00-DX1.5313bba9-7f6a-49b4-8d6e-a0f46a04f189.svs	54e0174f0c65c2da678b3875ce7ec633	587795413	validated
35077ae6-85c8-431f-817d-2c8bdab33a7d	TCGA-50-5045-01Z-00-DX2.0FCA12EA-572E-4A7D-900D-6E200892170E.svs	4419cbaac6900dae5c4a65cde546232f	977744872	validated
3527bf3d-a08c-42f7-b4b6-0783a38f47d6	TCGA-44-6146-01Z-00-DX1.8db8c567-690e-4df3-98a9-f241b6a8d811.svs	27624e45e4aab3232e73d7341e02742a	204585225	validated
35357a28-8cb9-4f96-83a9-03ba73eaf88d	TCGA-39-5021-01Z-00-DX1.4d22d3ca-cb06-43d0-aba7-583f1d706105.svs	a4dabe53318814c6c1377349da6db4b7	273402155	validated
354fabb4-da1b-48f6-baa4-52d23dc002a7	TCGA-44-6776-01Z-00-DX1.551e200f-5f40-4b95-8b2f-7c6000a21be0.svs	df7663f18cb11f095fa5309348f11f3d	384847619	validated
356d45ae-51e3-498d-b009-82c391221b3a	TCGA-78-7220-01Z-00-DX1.3df84ce0-4395-4c9e-ba62-76b55676a440.svs	d17d695b59181432868ee356ce6b6f50	941247123	validated
3644eb02-0dd4-4375-9fba-00d983d51218	TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b.svs	e5f56c455b138670fea6dfe81d3f1e93	59772831	validated
36465509-9a66-4288-8f07-e50cc9aee93a	TCGA-67-6217-01Z-00-DX1.3fa5c69b-60d1-41fb-a86f-48f77d81285f.svs	6f81a98ceca66126d301c67c30754441	582845387	validated
36499594-87a9-4747-b4f3-026bccc88a49	TCGA-49-AARN-01Z-00-DX1.E13AA041-978E-427D-AFA5-D3180224A03A.svs	62270a2e35fb18042835df71c70b73d1	1708815995	validated
364b1e3e-decc-4b28-84ff-900941f9f463	TCGA-94-8490-01Z-00-DX1.5A44A8C6-38F4-47A4-80C6-7BB805E9116C.svs	297f7bf083b7ea3a1199cecc183953a6	1697454956	validated
364d1ce8-6b15-49f4-8f86-682c30f270ad	TCGA-49-6761-01Z-00-DX1.10c577a2-f65c-4517-8a25-83d44e380f8f.svs	d9c40351b06c807c6dac34e843fbee61	1326645829	validated
37617021-89e7-4b93-b23b-c871b5883ae6	TCGA-55-8621-01Z-00-DX1.7C519007-D59D-432A-BF4D-23D14A1C8BB6.svs	05fd089ea9cedab30fb62bf6958c7160	151673804	validated
37974f53-3f81-445e-b5d8-af2a83ef2a70	TCGA-77-7142-01Z-00-DX1.699e0ebe-b37b-425f-a0a5-ddb0263da84c.svs	357082f3d7d43e059300edc629316ba5	911224915	validated
37f0a0cb-06f9-4a66-b843-ab3b7d95ec28	TCGA-85-8479-01Z-00-DX1.28fef288-9691-47dd-ad51-b2dc0cd84832.svs	74d2ea4e008a1e89c8421749e382ab9d	209855369	validated
38d50505-1872-43c4-9a70-94f4779b3932	TCGA-21-1077-01Z-00-DX1.e7d0d3ca-b24c-4b2b-bb8f-13cc6991fb78.svs	c517af012f476a7318ba7b6c21b52240	68045393	validated
38e44cb7-c721-4b97-a59f-697b7f7f5a6b	TCGA-86-A4D0-01Z-00-DX1.165461AD-A8DA-4B7B-87CE-F5DBDBD2C0A7.svs	11d8a9c53047d47f926c4001a84b9b08	1423668775	validated
393ca463-5b9c-4dcd-b49f-13e3ab30074b	TCGA-33-4532-01Z-00-DX3.a9eb5d3f-e5e4-45e0-8fca-3e50396445eb.svs	35f215949c956f258d73c1707d8a4ed8	653495467	validated
396c15db-2ec6-4675-b4c0-25273233c3a7	TCGA-78-7537-01Z-00-DX1.e5597e41-ebba-4d6f-8a1f-15cd81d8f026.svs	6e8769d83b58927caa46756a053189d8	1199310041	validated
398768ab-da70-480a-b445-eab72add2776	TCGA-92-8065-01Z-00-DX1.cfadb520-1653-4082-9fc3-0680bf39253b.svs	53b495465043fad687bc9c0839cfa80d	898644487	validated
398d5008-016f-4fb2-88d2-be6e4c74270c	TCGA-75-6214-01Z-00-DX1.00424C13-65B8-4872-81EB-EE207AB3F78C.svs	ddec6b89e118bf50aaa858ca1ac87d0a	120477454	validated
