,0,Name,image_nb
996,0,imageTCGA-NK-A5CX-01Z-00-DX1.CA1C230C-7A29-491B-A124-7D3B600DAFB7.svs_15_146.png,146
25666,0,imageTCGA-NK-A5CX-01Z-00-DX1.CA1C230C-7A29-491B-A124-7D3B600DAFB7.svs_11_146.png,146
7401,0,imageTCGA-NK-A5CX-01Z-00-DX1.CA1C230C-7A29-491B-A124-7D3B600DAFB7.svs_26_146.png,146
14195,0,imageTCGA-NK-A5CX-01Z-00-DX1.CA1C230C-7A29-491B-A124-7D3B600DAFB7.svs_8_146.png,146
5451,0,imageTCGA-NK-A5CX-01Z-00-DX1.CA1C230C-7A29-491B-A124-7D3B600DAFB7.svs_28_146.png,146
352,0,imageTCGA-NK-A5CX-01Z-00-DX1.CA1C230C-7A29-491B-A124-7D3B600DAFB7.svs_6_146.png,146
21064,0,imageTCGA-NK-A5CX-01Z-00-DX1.CA1C230C-7A29-491B-A124-7D3B600DAFB7.svs_19_146.png,146
2313,0,imageTCGA-NK-A5CX-01Z-00-DX1.CA1C230C-7A29-491B-A124-7D3B600DAFB7.svs_5_146.png,146
19161,0,imageTCGA-NK-A5CX-01Z-00-DX1.CA1C230C-7A29-491B-A124-7D3B600DAFB7.svs_10_146.png,146
11434,0,imageTCGA-NK-A5CX-01Z-00-DX1.CA1C230C-7A29-491B-A124-7D3B600DAFB7.svs_12_146.png,146
21822,0,imageTCGA-NK-A5CX-01Z-00-DX1.CA1C230C-7A29-491B-A124-7D3B600DAFB7.svs_1_146.png,146
9290,0,imageTCGA-NK-A5CX-01Z-00-DX1.CA1C230C-7A29-491B-A124-7D3B600DAFB7.svs_18_146.png,146
16200,0,imageTCGA-NK-A5CX-01Z-00-DX1.CA1C230C-7A29-491B-A124-7D3B600DAFB7.svs_17_146.png,146
4786,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_8_147.png,147
25027,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_18_147.png,147
9831,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_10_147.png,147
10778,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_28_147.png,147
14403,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_9_147.png,147
15478,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_25_147.png,147
17248,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_3_147.png,147
13145,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_7_147.png,147
23619,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_5_147.png,147
2811,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_21_147.png,147
22134,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_23_147.png,147
23224,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_11_147.png,147
22957,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_1_147.png,147
10613,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_26_147.png,147
10372,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_0_147.png,147
7361,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_4_147.png,147
23062,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_15_147.png,147
27847,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_27_147.png,147
26068,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_6_147.png,147
7256,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_19_147.png,147
9681,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_20_147.png,147
3506,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_2_147.png,147
23268,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_30_147.png,147
13984,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_12_147.png,147
6471,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_13_147.png,147
6765,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_29_147.png,147
17628,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_14_147.png,147
22150,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_17_147.png,147
27106,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_24_147.png,147
2094,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_16_147.png,147
5187,1,imageTCGA-55-8097-01Z-00-DX1.2f847b65-a5dc-41be-9dd0-a1e11df3cd10.svs_22_147.png,147
18254,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_15_148.png,148
20572,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_27_148.png,148
445,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_5_148.png,148
20432,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_20_148.png,148
20867,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_13_148.png,148
25204,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_18_148.png,148
8044,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_16_148.png,148
3897,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_24_148.png,148
13450,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_2_148.png,148
933,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_22_148.png,148
1945,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_21_148.png,148
19194,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_4_148.png,148
26203,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_1_148.png,148
379,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_11_148.png,148
25113,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_12_148.png,148
16440,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_10_148.png,148
14180,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_7_148.png,148
26040,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_8_148.png,148
12793,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_3_148.png,148
15065,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_6_148.png,148
25996,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_0_148.png,148
12074,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_26_148.png,148
14269,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_29_148.png,148
12546,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_9_148.png,148
629,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_30_148.png,148
17066,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_28_148.png,148
426,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_25_148.png,148
26919,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_19_148.png,148
2819,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_23_148.png,148
27684,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_17_148.png,148
11069,0,imageTCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs_14_148.png,148
13420,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_8_149.png,149
25509,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_16_149.png,149
14375,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_0_149.png,149
18069,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_18_149.png,149
1802,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_4_149.png,149
17054,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_12_149.png,149
10729,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_30_149.png,149
12968,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_21_149.png,149
18074,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_5_149.png,149
9300,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_28_149.png,149
21013,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_22_149.png,149
13208,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_13_149.png,149
3623,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_15_149.png,149
21989,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_1_149.png,149
1983,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_10_149.png,149
2815,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_20_149.png,149
6209,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_29_149.png,149
16525,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_6_149.png,149
387,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_24_149.png,149
24296,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_23_149.png,149
9606,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_26_149.png,149
15124,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_17_149.png,149
5365,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_27_149.png,149
10018,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_11_149.png,149
17595,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_14_149.png,149
12552,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_2_149.png,149
12567,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_25_149.png,149
12791,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_19_149.png,149
3247,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_7_149.png,149
5294,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_3_149.png,149
3122,1,imageTCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs_9_149.png,149
21197,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_0_150.png,150
20554,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_13_150.png,150
13262,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_28_150.png,150
23870,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_3_150.png,150
7518,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_24_150.png,150
19063,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_4_150.png,150
8321,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_7_150.png,150
20882,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_23_150.png,150
8575,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_10_150.png,150
18350,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_11_150.png,150
16284,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_27_150.png,150
5738,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_21_150.png,150
3419,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_22_150.png,150
27425,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_9_150.png,150
20932,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_20_150.png,150
23545,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_8_150.png,150
12976,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_30_150.png,150
7052,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_19_150.png,150
12840,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_6_150.png,150
4651,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_2_150.png,150
23427,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_5_150.png,150
7957,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_14_150.png,150
26607,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_16_150.png,150
1329,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_18_150.png,150
3544,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_1_150.png,150
4522,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_12_150.png,150
9314,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_29_150.png,150
21765,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_17_150.png,150
17972,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_26_150.png,150
2701,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_25_150.png,150
17229,1,imageTCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs_15_150.png,150
11100,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_26_151.png,151
21950,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_23_151.png,151
13052,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_6_151.png,151
3910,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_28_151.png,151
11015,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_30_151.png,151
8711,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_0_151.png,151
22002,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_15_151.png,151
21307,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_25_151.png,151
11903,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_19_151.png,151
8683,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_1_151.png,151
24475,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_5_151.png,151
11031,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_29_151.png,151
3778,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_7_151.png,151
131,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_4_151.png,151
25302,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_11_151.png,151
22059,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_18_151.png,151
6545,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_20_151.png,151
15214,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_2_151.png,151
24512,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_21_151.png,151
11310,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_8_151.png,151
7386,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_27_151.png,151
16926,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_16_151.png,151
3838,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_17_151.png,151
9282,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_13_151.png,151
10984,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_24_151.png,151
4035,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_9_151.png,151
13700,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_10_151.png,151
6050,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_12_151.png,151
18793,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_14_151.png,151
10926,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_22_151.png,151
6997,0,imageTCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs_3_151.png,151
7339,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_18_152.png,152
19890,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_1_152.png,152
19859,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_15_152.png,152
20656,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_13_152.png,152
29015,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_16_152.png,152
22926,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_30_152.png,152
27270,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_21_152.png,152
1748,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_29_152.png,152
22205,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_24_152.png,152
14234,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_6_152.png,152
17474,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_28_152.png,152
10549,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_8_152.png,152
12028,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_17_152.png,152
11272,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_4_152.png,152
1518,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_26_152.png,152
13654,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_12_152.png,152
1901,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_20_152.png,152
12008,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_2_152.png,152
26873,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_9_152.png,152
25941,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_10_152.png,152
7447,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_25_152.png,152
7077,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_19_152.png,152
15993,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_22_152.png,152
25153,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_14_152.png,152
2705,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_23_152.png,152
5346,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_3_152.png,152
27659,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_0_152.png,152
5852,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_27_152.png,152
28202,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_7_152.png,152
14604,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_11_152.png,152
25045,0,imageTCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs_5_152.png,152
29110,0,imageTCGA-33-4532-01Z-00-DX2.cd6e3f47-14fd-46e4-baf8-2e682ade44d1.svs_20_153.png,153
8484,0,imageTCGA-33-4532-01Z-00-DX2.cd6e3f47-14fd-46e4-baf8-2e682ade44d1.svs_15_153.png,153
13080,0,imageTCGA-33-4532-01Z-00-DX2.cd6e3f47-14fd-46e4-baf8-2e682ade44d1.svs_2_153.png,153
889,0,imageTCGA-33-4532-01Z-00-DX2.cd6e3f47-14fd-46e4-baf8-2e682ade44d1.svs_30_153.png,153
19243,0,imageTCGA-33-4532-01Z-00-DX2.cd6e3f47-14fd-46e4-baf8-2e682ade44d1.svs_17_153.png,153
29092,0,imageTCGA-33-4532-01Z-00-DX2.cd6e3f47-14fd-46e4-baf8-2e682ade44d1.svs_6_153.png,153
26078,0,imageTCGA-33-4532-01Z-00-DX2.cd6e3f47-14fd-46e4-baf8-2e682ade44d1.svs_3_153.png,153
19734,0,imageTCGA-33-4532-01Z-00-DX2.cd6e3f47-14fd-46e4-baf8-2e682ade44d1.svs_18_153.png,153
15423,0,imageTCGA-33-4532-01Z-00-DX2.cd6e3f47-14fd-46e4-baf8-2e682ade44d1.svs_14_153.png,153
22971,0,imageTCGA-33-4532-01Z-00-DX2.cd6e3f47-14fd-46e4-baf8-2e682ade44d1.svs_7_153.png,153
4834,0,imageTCGA-33-4532-01Z-00-DX2.cd6e3f47-14fd-46e4-baf8-2e682ade44d1.svs_4_153.png,153
